iter,obj,time
0,8.88247e+06,84
1,5.03967e+06,77
2,1.03043e+06,77
3,14792.7,83
4,10605.7,79
5,8004.19,80
6,7051.4,82
7,6684.73,80
8,6537.07,77
9,6476.54,83
10,6451.25,78
11,6440.32,78
12,6435.47,84
13,6433.27,80
14,6432.26,76
15,6431.8,79
16,6431.58,77
17,6431.48,77
18,6431.43,81
19,6431.41,77
20,6431.4,78
21,6431.4,81
