iter,obj,time
0,1.60765e+06,72
1,1.19371e+06,69
2,827338,72
3,533308,73
4,344444,70
5,220251,70
6,150671,133
7,109247,69
8,77121.2,71
9,57385.7,71
10,35882.9,71
11,26479.4,73
12,9250.88,71
13,2693.38,71
14,542.944,75
15,150.598,71
16,125.872,71
17,125.698,72
18,125.698,70
