iter,obj,time
0,3.04174e+06,80
1,2.15965e+06,84
2,1.53071e+06,80
3,1.05124e+06,80
4,721416,86
5,495648,80
6,331694,82
7,83129.6,90
8,48882,79
9,32581.3,80
10,6593.79,91
11,1196.06,82
12,318.265,79
13,124.842,85
14,108.746,80
15,108.352,81
16,108.351,84
17,108.351,88
