iter,obj,time
0,1.78255e+06,45
1,1.40674e+06,45
2,1.16163e+06,49
3,965963,47
4,827834,43
5,687377,82
6,389904,48
7,201501,45
8,100599,45
9,57365.3,46
10,2852.03,48
11,291.785,49
12,276.518,43
13,276.514,48
14,276.514,47
