iter,obj,time
0,16037.5,12
1,10057.6,12
2,9442.83,12
3,1182.53,12
4,165.778,11
5,129.516,12
6,86.3719,11
7,68.3293,11
8,62.8348,11
9,61.4852,11
10,61.2097,13
11,61.1662,11
12,61.157,11
13,61.1548,11
14,61.1543,11
15,61.1542,11
16,61.1541,11
