iter,obj,time
0,656.108,0
1,270.738,0
2,103.105,0
3,21.2611,0
4,18.5852,0
5,18.5316,0
6,18.5241,0
7,18.5213,0
8,18.5202,0
9,18.5197,0
10,18.5195,0
11,18.5194,0
12,18.5194,0
13,18.5194,0
