iter,obj,time Aggregate time
0,8.62508e+06,39,39
1,6.51521e+06,36,76
2,5.09919e+06,35,113
3,4.03389e+06,37,151
4,3.17537e+06,36,189
5,2.46912e+06,37,228
6,10266.8,36,265
7,6197.89,36,303
8,6195.35,36,340
9,6195.15,36,378
10,6195.12,36,416
