iter,obj,time
0,656.09,0
1,286.452,0
2,100.671,0
3,20.4747,0
4,18.5782,0
5,18.5339,0
6,18.5249,0
7,18.5216,0
8,18.5203,0
9,18.5198,0
10,18.5195,0
11,18.5194,0
12,18.5194,0
13,18.5194,0
