iter,obj,time
0,28502.6,14
1,21694.4,15
2,15536,56
3,5346.99,14
4,1576.51,14
5,1055.95,14
6,1029.84,15
7,1026.25,16
8,1025.57,15
9,1025.44,15
10,1025.41,15
11,1025.4,15
12,1025.4,15
13,1025.4,14
