iter,obj,time
0,516992,476
1,460196,541
2,220569,1472
3,43197.7,505
4,14130.5,490
5,8012.97,489
6,6992.64,486
7,3075,510
8,1840.66,483
9,1693.96,492
10,1687.3,461
11,1687.03,523
12,1687.01,529
13,1687.01,480
14,1687.01,494
