iter,obj,time
0,6.71454e+06,1632
1,4.01942e+06,1612
2,1.37914e+06,1708
3,25519.4,1622
4,24266.1,1666
5,24235.3,1699
6,24229.3,1676
7,24227.8,1766
8,24227.3,1665
9,24227.2,1868
10,24227.1,1679
11,24227.1,1728
12,24227.1,1660
