iter,obj,time
0,2.01335e+07,113713
1,1.49057e+07,100686
2,5.91683e+06,297442
3,155246,103616
4,86175.3,112185
5,84584.6,117762
6,84361.1,104522
7,84326,101452
8,84320.2,114403
9,84319.2,111763
10,84319,100515
11,84319,108024
